"BU1,swolf, bioCO2=0","BU1,IPCC 2013, bioCO2=1, C1_36","BU1,IPCC 2013, bioCO2=0, C1_36","BU1,IPCC 2007, bioCO2=1","BU1,IPCC 2007, bioCO2=0","BU0,swolf, bioCO2=0","BU0,IPCC 2013, bioCO2=1, C1_36","BU0,IPCC 2013, bioCO2=0, C1_36","BU0,IPCC 2007, bioCO2=1","BU0,IPCC 2007, bioCO2=0",Land_app_NO3runoff,Land_app_NO3leach,Land_app_MFEN,Land_app_MFEP,Land_app_MFEK,Land_app_fert_NO3Run,Land_app_fert_NO3Leach,Land_app_fert_N2O,Land_app_fert_NH3,Land_app_fert_NH3Evap,Land_app_densPeat,Land_app_perN2Oevap,Land_app_perNH3evap,Land_app_perNasNH3fc,Material_Properties_mcFC,Material_Properties_densFC,Soil_seq_perCStor,initflow_C_cont,initflow_N_cont,initflow_P_cont,initflow_K_cont,Lanfill_CH4_Collected,Lanfill_Frac_oxidized,Lanfill_Frac_flared,Lanfill_percCStor_LF
-70.32178841,667,-85,681,-69,-82.75693223,840,107,650,-131,0.231068009,0.23922742,0.578378413,0.880210265,0.873907661,8.277288141,11.64720788,1.791734147,15.73015278,8.94047707,177.0577786,2.431402372,11.4652052,37.06367625,0.459237473,769.3124222,4.948166522,0.394271938,0.0369505,0.004704835,0.031227164,59.93648403,0.252619158,0.482555017,59.23051703
-98.06062621,546,-104,552,-97,-537.3095028,151,-503,116,-546,0.23987168,0.143453912,0.589259734,0.930508242,0.890142972,9.467254755,7.452234622,1.553440194,11.1344324,14.60687615,166.1195931,2.822515309,9.037492902,35.89235488,0.49752784,643.8479845,13.79418411,0.359267441,0.008948507,0.017720741,0.020345017,47.43897014,0.173637676,0.36542656,93.96435706
-52.00300611,468,-55,470,-52,-144.2571765,465,-34,355,-172,0.215093285,0.235238402,0.809829286,0.963908345,0.671246626,9.005688168,9.673944843,1.684242896,17.56361672,11.31642132,195.8855091,3.473481898,10.02505871,56.98436087,0.513462212,641.4530769,8.354591932,0.295224034,0.003354611,0.017019724,0.006645791,55.56223748,0.19623767,0.348819885,70.55354021
62.44208809,868,38,892,63,-49.13980687,986,200,737,-112,0.237966949,0.239295275,0.635983562,0.65491101,0.772530623,5.936741018,9.877640408,1.556446688,21.37744002,9.554235952,207.20671,4.191075084,7.389724421,20.51257711,0.463694605,643.6382381,3.975568688,0.431787315,0.028391041,0.013242581,0.012038358,46.47757706,0.11142155,0.488423223,69.16018472
-116.223212,246,-129,259,-114,56.31841728,566,189,433,23,0.130523291,0.206872531,0.653967548,0.892608755,0.890174267,7.764042964,8.095549407,2.014935178,13.13277508,9.538985882,196.6521827,2.455416958,12.673774,25.36592559,0.412784304,732.3724981,6.369649328,0.19056259,0.044189787,0.003428587,0.021795348,55.85596728,0.255106608,0.321625343,50.63140788
-126.9007338,423,-129,425,-126,-452.316527,135,-425,107,-459,0.084078699,0.252815599,0.922473516,0.812206701,0.701482066,6.802084219,10.58047462,1.636813923,3.929365375,3.318935708,220.0413853,2.176810869,18.89109361,36.23546121,0.490336343,748.2499443,9.179864098,0.302880092,0.015619501,0.014563472,0.007190196,67.99174835,0.149181395,0.408666775,91.01401705
-55.09125651,486,-68,498,-54,10.80066042,709,181,539,-32,0.10455109,0.171560258,0.576285959,0.72528913,0.850020935,5.628751823,11.20547154,1.778274781,10.05906632,8.221619722,219.0368306,3.691654138,15.82262491,28.10675632,0.435953478,667.6702039,13.95470782,0.275938432,0.013859248,0.009446605,0.025158299,55.34461332,0.135234168,0.505212063,61.28603069
-54.31964183,690,-77,712,-53,-2.343348252,968,237,728,-62,0.24119974,0.096842317,0.609457609,0.687928945,0.821891399,6.229295628,9.829738164,1.558385492,8.1854833,9.106650102,192.4147748,2.894560564,10.1329518,12.76120961,0.462855777,716.5099055,10.54482154,0.40185644,0.046834139,0.015444498,0.004533865,52.30709526,0.129639335,0.4172265,63.45220032
-141.7945087,695,-152,705,-140,-296.4752839,706,-123,533,-340,0.095376504,0.209715427,0.561244024,0.844380958,0.865100614,6.178975231,12.38298681,2.263733002,5.66354517,14.83396989,209.8507954,2.3974818,11.67762332,33.78076927,0.455434228,723.6396717,10.97495133,0.437249909,0.028613437,0.00249638,0.033095942,51.05914035,0.152593724,0.401816641,75.93652043
58.54712501,978,24,1012,59,-423.1613157,661,-274,512,-461,0.275136588,0.113252592,0.505529177,0.885115918,0.927235546,4.996007762,15.92877983,1.375450669,10.83929609,9.944737709,226.912908,4.041717769,12.00460988,39.0313577,0.458617165,710.9579077,12.01672687,0.490220339,0.037446193,0.031676423,0.005738125,60.9385751,0.238018821,0.453953883,74.09504691
-174.2916679,785,-188,799,-173,-324.2383234,816,-139,632,-371,0.098320572,0.283094644,0.869690097,0.813871287,0.774649306,5.824715904,8.142236554,1.855915569,3.704079881,10.30220902,179.3438796,3.269215217,11.25700887,14.19299839,0.433955441,656.4757333,10.11949521,0.483663975,0.03416995,0.011794228,0.013101986,67.82312376,0.12514993,0.423280775,67.04947835
-177.9356208,446,-182,450,-176,-400.0251096,307,-332,240,-417,0.156872352,0.256856728,0.877117206,0.851098666,0.951166017,7.424389569,5.876289432,1.65540133,6.101674998,6.187451636,192.8063546,2.063055884,4.34913242,31.510048,0.478525283,701.5409819,8.671902596,0.343420148,0.024134975,0.009952297,0.028223028,61.5835613,0.232372998,0.431346631,82.40919709
-0.303278202,592,-22,614,1,-129.761232,612,9,474,-165,0.136586946,0.14150971,0.664314576,0.869915701,0.900327578,7.091113122,10.16570711,2.188358024,19.67979218,9.576295289,194.0111919,3.918974634,10.73918538,35.73978896,0.466035534,684.4533172,7.606196385,0.326056573,0.033995251,0.000755188,0.014856353,59.53588367,0.228453437,0.519500853,65.15493862
-119.990644,579,-124,583,-119,-332.0867266,473,-217,357,-361,0.095670368,0.206216436,0.543183995,0.705607275,0.825204396,8.073994298,12.58808492,2.058293197,5.165971086,12.20463352,200.8337895,1.738384962,5.651329452,9.332749309,0.452051873,669.6017657,10.79112279,0.35753766,0.012973387,0.010785407,0.024037358,52.94528034,0.142983364,0.336956179,80.0203176
-6.348623424,639,-35,668,-5,36.66044775,895,247,685,-16,0.220511409,0.202070307,0.682236322,0.631714428,0.909269952,4.361584575,7.731572524,1.732876216,9.772333775,10.93761028,184.8478947,4.06005917,12.15730478,26.6970583,0.424733687,676.0580597,13.44594822,0.332526283,0.035205242,0.007501888,0.014456118,60.78124404,0.117883662,0.521522563,56.52014986
-55.42510463,530,-64,539,-55,-513.7171837,113,-489,88,-520,0.062417429,0.101253735,0.465236594,0.759361675,0.780557234,7.339273798,9.824540974,1.560979837,10.28370441,8.493045348,197.3063799,2.701247488,13.0977057,21.04921766,0.43479132,692.323465,11.60872303,0.293138553,0.013444608,0.003563938,0.019842865,47.59818922,0.195628293,0.364724239,95.14867105
-59.45821599,839,-79,859,-58,-406.2463833,652,-252,497,-445,0.18881464,0.103965141,0.575405479,0.867838148,0.890318624,5.262484016,8.687490196,2.034688597,12.71580658,15.39068342,227.3574745,3.126629171,9.961455724,54.47559758,0.431447227,729.2092987,8.838183978,0.452295112,0.036185072,0.024093245,0.013462874,59.28776085,0.160872349,0.373840139,75.89845966
-21.47030492,805,-45,829,-21,-104.1461797,926,114,708,-159,0.286904552,0.273498311,0.32752226,0.842362066,0.827371391,7.381227459,8.49918113,1.762093114,8.633069086,10.37977719,219.9523738,2.704488061,13.02379079,26.29694994,0.431159603,709.9741853,14.29509197,0.416594448,0.035988359,0.021907584,0.02005185,64.90717663,0.142536258,0.280666998,57.8144648
-46.00037092,382,-54,389,-45,-319.9546697,153,-286,119,-328,0.208622978,0.167568369,0.588401962,0.867840404,0.680421833,8.063476488,11.09366972,2.323593308,12.91925524,15.40960993,221.0208182,2.891743109,4.040707615,22.44612565,0.449890864,664.0399262,7.690643911,0.221503913,0.017600819,0.015439081,0.007455808,53.97321979,0.173651073,0.561409479,90.14864322
-31.43701125,1006,-46,1021,-31,-496.2130822,698,-329,530,-538,0.189020212,0.237038386,0.486394726,0.812875976,0.894598541,7.672283548,7.029091836,1.87300999,4.083807737,11.68201479,206.9533221,2.842878559,12.47046336,45.93232654,0.392553278,687.52477,5.854642986,0.480160605,0.023981116,0.01084945,0.012448307,57.66253154,0.172427779,0.3309288,77.55675072
-38.33495755,580,-51,592,-37,-368.4198748,342,-290,264,-388,0.146374029,0.218754125,0.595216844,0.742488769,0.855968723,3.243355007,11.41638618,1.550581262,1.004316815,8.442994936,195.7118539,2.57957379,18.35930176,43.19343516,0.425276317,697.9171404,4.061576399,0.309261924,0.025668719,0.026254707,0.017307568,59.33967811,0.202398642,0.375651946,81.39021317
-13.3927339,677,-22,685,-13,-414.0902231,351,-335,271,-434,0.118297163,0.12416765,0.614679827,0.892446381,0.839191961,4.088567951,6.881478626,1.530686315,15.96483434,13.32395669,192.8253093,4.278328066,12.59963001,15.6646152,0.425647305,731.6220871,6.369504438,0.334949477,0.008050166,0.00806908,0.004963327,61.72555514,0.229226714,0.296674445,80.76235992
-28.34660653,507,-30,509,-28,-258.847941,334,-193,268,-275,0.281760612,0.145435336,0.48643066,0.801565582,0.969541736,7.785536239,10.65484489,1.605544488,13.20144685,10.13422982,187.6947294,2.379602154,10.41923252,24.54545095,0.480039848,765.1776938,3.502262238,0.285184484,0.000463256,0.015960851,0.013059709,71.34799224,0.255266659,0.536812658,71.4095485
43.69791094,697,17,724,45,-638.4775867,75,-624,61,-642,0.095040556,0.163193641,0.450448367,0.887126921,0.875433558,6.427936431,7.61272176,1.519460501,11.6731363,10.7798971,227.6131735,3.762297122,10.57863607,22.17290532,0.388759654,670.0391433,11.6104489,0.313315991,0.026445425,0.000847774,0.0239419,62.13263907,0.18713279,0.420010787,96.70881963
-70.29582341,715,-90,735,-69,433.1628757,1561,834,1160,332,0.071266901,0.183554992,0.592079499,0.68033306,0.907004312,11.04444555,8.059600909,1.771726866,10.3587227,10.01372474,182.0881436,3.440633071,3.117145707,31.15304194,0.442876216,777.0055741,13.60462249,0.405751087,0.02850938,0.030669626,0.021146967,46.76405198,0.142785253,0.237159324,46.82704011
-90.0749897,767,-98,776,-89,-718.1171923,197,-672,151,-730,0.043533606,0.152573466,0.82307383,0.83722294,0.896143829,7.707932712,11.77862194,2.308483707,14.00766172,11.63082018,163.6699859,4.418175536,13.96885316,29.71359771,0.412546004,746.9851655,9.643029852,0.409023791,0.009552895,0.019220334,0.016805256,58.62216346,0.119852052,0.229841056,92.80225224
-171.5086149,976,-178,982,-171,-81.4754151,1306,211,1014,-155,0.293448482,0.228345994,0.596032612,0.69763019,0.782999595,7.109244502,10.4850319,1.977684514,26.57195591,6.143966134,229.5596179,2.038391764,8.840192487,19.41463119,0.39596422,670.8281636,9.125101032,0.529045914,0.025780806,0.014453304,0.008847327,67.75292262,0.172817762,0.430825113,52.86903183
-146.3760692,664,-155,673,-145,-191.1900094,789,1,597,-240,0.076597388,0.096401081,0.5877049,0.693186091,0.793030144,5.858426575,8.060319234,1.932303007,3.608865911,12.86115287,191.9782051,2.546797918,7.634868177,7.141799616,0.480846105,739.079715,14.7950609,0.439595705,0.022041441,0.023956023,0.020391663,47.93025322,0.270430398,0.258732012,69.62222732
-48.19578193,727,-61,740,-47,-140.9102126,816,61,614,-192,0.126697432,0.16289234,0.66085909,0.851356249,0.885952016,4.761213526,12.55543762,1.526371768,19.94130483,9.263947347,193.7532507,3.28595912,5.979671303,37.71637035,0.485617144,622.8084824,7.063376043,0.427965327,0.01923794,0.005293352,0.02417621,56.31803895,0.15469027,0.199397619,65.90812755
8.98434428,350,-13,373,10,-199.8860155,230,-151,180,-212,0.256881869,0.176364714,0.533929627,0.849272941,0.749566512,3.909894286,14.5314361,2.045194229,2.809877405,7.556614536,178.9478934,2.964047691,11.78029037,38.74151835,0.405644737,733.7851351,6.39600181,0.180231722,0.040721073,0.011797568,0.024939945,71.86924853,0.132895086,0.280968512,73.99950997
-71.04832425,906,-82,917,-70,436.1477168,1766,876,1326,326,0.318691997,0.189554406,0.460284743,0.74724906,0.78026213,6.916630791,7.665527517,1.878250664,29.04096285,10.14400243,201.1466203,2.953471638,10.27170895,35.76780197,0.446594975,678.9037887,9.674243181,0.493679558,0.017207504,0.013807049,0.017966869,46.91261819,0.20654299,0.380267218,47.69350945
-177.8267245,530,-181,533,-177,-560.8350571,206,-516,160,-572,0.234682813,0.171267436,0.771406942,0.843442956,0.737541928,9.095229018,10.40278259,1.772016833,10.38340028,12.05440448,192.046337,2.027425165,9.598234356,47.38125572,0.430161272,665.481858,8.836438367,0.35053276,0.027675248,0.017052593,0.00581912,64.08358422,0.107696528,0.485629331,90.35928517
-76.60871838,555,-85,563,-76,18.03277097,819,215,622,-31,0.178141432,0.195518824,0.759966714,0.865018197,0.94968835,8.103758021,10.34982951,1.563200261,6.110993909,11.7685983,181.6316985,3.115498461,18.3584939,33.48528014,0.495700982,695.556389,9.977751407,0.35328373,0.016289632,0.008181122,0.00911176,52.78162373,0.17255941,0.511215813,61.30773325
-173.2679951,478,-175,480,-172,-456.3976872,262,-395,200,-472,0.285863949,0.192143643,0.580164172,0.7327206,0.845454182,8.217672355,10.02876226,1.869956999,5.494294129,13.81041378,229.7413881,1.347278867,9.868530191,25.63758186,0.432747925,671.8131707,11.68251136,0.323233584,0.022699742,0.02532864,0.017194233,56.5873756,0.165137622,0.264233104,87.28756899
159.7010253,733,124,769,161,-322.0993743,368,-239,284,-343,0.149326853,0.165121025,0.389208125,0.963163959,0.678537604,6.016168601,12.87652587,1.538704505,17.64309994,11.46746991,207.6797635,4.580158833,6.250299407,44.01272227,0.469992242,672.8842685,9.306576303,0.322728376,0.031940523,0.013487519,0.025046284,60.84284978,0.138642112,0.579257937,80.3193402
-47.55519923,318,-59,329,-46,-149.9164664,301,-79,230,-168,0.129753345,0.152337436,0.769343893,0.725690605,0.928836315,7.651155032,10.19255105,1.77070961,13.98445542,8.823935478,244.7195978,3.443086737,11.06629726,19.65375753,0.435242394,630.8357242,6.685440364,0.192118705,0.016670821,0.028038054,0.022052049,55.52148959,0.175858583,0.308093281,75.51542174
-115.4991127,386,-116,386,-115,129.0231165,783,316,596,82,0.127488231,0.180173777,0.84632687,0.753883404,0.668219721,4.530120117,11.42841488,1.905370593,3.136873127,11.22303243,176.5003878,1.699781269,4.83239975,50.77179255,0.499070929,701.642443,6.47613627,0.280077918,0.014497292,0.014850016,0.013121367,59.87040013,0.139741604,0.36364677,46.99089614
-78.88100901,894,-95,910,-78,-217.7669789,964,12,734,-276,0.191028249,0.232697257,0.51275729,0.854227044,0.798067825,4.561640323,9.532156083,2.102242108,9.07718736,18.40911846,191.9656527,2.775327511,16.32076893,5.363598488,0.47921533,644.5716406,9.314089574,0.528831214,0.035881774,0.018245137,0.015706042,50.0849373,0.243264253,0.50358714,69.76896711
-83.62747735,645,-92,654,-83,-382.3716118,449,-277,344,-409,0.267193296,0.148156436,0.760820819,0.670736095,0.713660906,7.975209105,10.18165402,1.771550343,7.674138022,11.98927615,200.9101035,3.546403375,10.22677343,33.93345013,0.453027567,691.5213012,10.0522376,0.375566742,0.011366091,0.002701279,0.026709943,55.24420755,0.239644761,0.332223426,79.35545998
-119.6976071,252,-128,261,-118,-108.3267044,354,-34,279,-127,0.160371551,0.204542851,0.607280828,0.863558403,0.878285126,11.37467677,12.39858225,1.767711836,20.36676282,14.52634524,235.4479032,1.99929645,11.16593328,37.11850423,0.474984966,737.0985791,8.72046914,0.210946772,0.039433587,0.0236018,0.015921846,65.27506059,0.281768852,0.434827628,62.81847464
-134.4093736,555,-146,567,-133,-390.6269883,393,-308,310,-412,0.075736431,0.201475813,0.748394316,0.897268897,0.891711861,7.697035304,6.99788935,2.30368148,8.844438652,8.081061708,195.0615022,3.514255924,13.43546056,26.91561844,0.514602128,683.8820325,15.05549339,0.405908794,0.028977656,0.016422457,0.012796296,73.25612649,0.201956024,0.308460644,72.88157955
-109.534205,741,-123,755,-109,-456.8840496,516,-337,396,-487,0.215484775,0.285863403,0.48600087,0.883825883,0.868105781,8.637454212,13.87612771,1.723843125,6.340447449,9.920565625,190.6880863,2.229982489,13.28471575,24.54894866,0.425347115,661.5698287,12.38270645,0.41942647,0.036550359,0.009866189,0.008131974,62.65313879,0.15408731,0.365995013,78.41949612
26.11297782,696,3,719,27,-586.4973215,154,-557,124,-594,0.222629226,0.20243174,0.560492018,0.979389176,0.832507879,6.73587437,11.42761109,1.453609289,8.758053034,13.7589876,167.1518644,3.458118182,7.071034396,36.12142581,0.439906246,728.1506698,6.645269978,0.349743796,0.029737568,0.005671956,0.027306131,71.49148688,0.237541844,0.465776662,90.50013252
42.48911372,660,16,686,44,-256.6876349,503,-132,378,-288,0.227297363,0.142270413,0.446279315,0.837802682,0.800441326,8.742608674,7.689947468,1.708194036,19.19126814,11.9101351,222.109799,3.350781564,9.372934517,30.39075035,0.378766474,771.267649,10.2315332,0.292476709,0.030943857,0.005363252,0.022282768,50.18842838,0.157780042,0.230968065,77.5408159
-82.08805169,479,-85,482,-82,-118.3464329,550,10,421,-151,0.264308117,0.271558467,0.771550333,0.747305652,0.872413768,7.344766823,9.394374768,2.015349771,18.57415066,12.66168079,175.0657477,2.486877155,14.59506119,25.73100049,0.4976608,706.0283679,9.939236796,0.31071406,0.006627989,0.011867473,0.011657257,62.67062151,0.126499023,0.383399585,65.33009303
-39.56924568,660,-44,665,-39,-269.469264,545,-139,415,-302,0.103130224,0.198745195,0.337214915,0.752052152,0.94515249,6.930126514,7.267566426,1.962302398,4.952101838,12.26684353,219.740084,1.584687962,10.75330686,38.80506779,0.468530709,764.8980361,3.235256795,0.368028937,0.00707804,0.014711977,0.025366395,51.20644644,0.212542511,0.451176636,76.33316454
-164.9771412,507,-168,510,-164,-382.5467686,389,-287,293,-406,0.128295387,0.097591833,0.885070596,0.689142906,0.848098413,6.525239825,11.05234469,2.123740617,12.76340862,11.62302725,180.0264576,2.553178779,8.737884981,4.570614833,0.378211898,714.4306289,4.738892452,0.306887392,0.024859776,0.013868517,0.007350324,48.89060371,0.17863728,0.260946981,83.72365963
4.328127503,649,-22,675,5,-345.0980004,423,-243,321,-371,0.097037814,0.200052697,0.455826978,0.842578101,0.666279889,6.350197069,12.859648,1.866126687,11.56174818,9.615975696,240.4295739,3.182472935,18.09772425,20.10875783,0.463184097,776.793322,14.37764084,0.351366342,0.041147422,0.007030999,0.018308687,53.11756059,0.157260545,0.337403323,81.18842704
-37.57952339,468,-45,476,-37,-146.874325,461,-35,349,-175,0.245128783,0.141308123,0.400525982,0.859872526,0.779110805,9.000232864,7.594058553,2.055886919,12.85349134,5.228927155,234.4274779,2.067062185,8.628282809,21.46891911,0.481659882,763.7180941,7.266169261,0.275972938,0.021000343,0.004759333,0.012667661,60.74292998,0.110784936,0.201125702,69.23776318
-244.9595828,400,-250,405,-243,-206.4787651,594,-59,446,-244,0.182433919,0.19299884,0.859592145,0.907480998,0.900086131,7.461049217,5.754063887,2.091771414,1.429531961,11.25397242,222.1322844,2.420640532,11.23614187,22.02695081,0.384448795,747.9301402,9.499871122,0.305619945,0.031267906,0.028888917,0.029240393,52.91090507,0.117135768,0.273931226,74.10651761
140.766256,786,110,817,142,-217.3413609,565,-95,443,-248,0.183491722,0.115581766,0.341733541,0.862615512,0.841367421,6.252684544,5.69271385,1.922803036,4.318605386,4.17520019,197.7330072,3.571869658,7.96423113,14.73047211,0.366915349,644.075025,5.565540502,0.298114069,0.031869861,0.001812238,0.012496773,68.33036002,0.243244326,0.353629401,62.73272522
-44.72701768,623,-60,638,-44,207.9038866,1118,485,841,138,0.133072775,0.144487838,0.440211661,0.6896513,0.906028505,6.903560793,8.206978642,1.841693605,6.361879737,14.98247456,221.8465412,2.509203996,13.1784467,17.98197251,0.484353708,740.3086576,9.991165144,0.371757845,0.03229807,0.015684091,0.021189614,42.35081338,0.251299596,0.408811183,54.30532392
-113.0298905,805,-121,813,-112,-148.4980389,966,74,744,-205,0.168187539,0.18597664,0.907173288,0.806324268,0.76418732,11.07726072,10.54741881,2.370887893,25.15227478,12.91958116,173.1566749,3.880752344,7.754485837,27.46918147,0.378905911,695.032958,7.679619873,0.416753518,0.011355438,0.002661982,0.032489265,57.99219658,0.244976139,0.462032191,62.81940166
-66.20174805,396,-80,410,-65,-70.36778965,523,53,399,-101,0.057283971,0.184425991,0.482593231,0.724628588,0.80964574,5.464911299,11.89959292,2.255265164,1.990065252,8.520105879,207.3079628,2.488085144,8.551446422,35.34191931,0.461888858,745.5013811,11.18856707,0.253697312,0.033425607,0.019996959,0.030522925,54.95704753,0.165037359,0.511174531,67.08153263
