"('SWOLF_Eutrophication', 'SWOLF')","('initflow', 'N_cont')","('Material_Properties', 'mcFC')","('Land_app', 'densPeat')","('initflow', 'C_cont')","('Land_app', 'perNasNH3fc')","('Land_app', 'PeatSubFac')","('Land_app', 'MFEN')","('Land_app', 'NO3')","('Material_Properties', 'densFC')","('Lanfill', 'percCStor_LF')","('Land_app', 'perNH3evap')","('Soil_seq', 'perCStor')"
-2.540834567,0.015107589,0.18271477,278.8194662,0.425043153,37.79666541,0.354129205,0.427537295,0.248988372,931.2713293,86.71996701,19.25423398,9.931819894
-3.387961904,0.025558597,0.392003092,245.8533656,0.225410808,15.26502225,0.625126603,0.367135381,0.250462751,606.742943,86.02197332,15.27502615,5.67084564
-2.146662453,0.007650105,0.458836914,116.0952322,0.226050431,1.80000482,0.745293766,0.353374575,0.567522052,589.1501969,88.44600874,12.59566525,2.760073979
-1.492346114,0.010049434,0.595203549,199.8949405,0.377920269,21.523586,0.472064592,0.460495727,0.43682943,526.6931434,92.41434259,13.83355261,5.354347866
-6.144912377,0.017163879,0.428294881,181.0709865,0.175894548,29.89898887,0.778013234,0.24003264,0.682863913,847.3023891,87.35903502,13.51517561,3.999456251
-2.61969507,0.025096051,0.556310621,105.7047016,0.256640159,48.24357543,0.908136357,0.690171521,0.407313934,817.5145971,94.40389622,16.31510606,14.49594806
-3.242524537,0.024903316,0.273853895,141.8632863,0.135344811,20.29648781,0.807182955,0.551867551,0.245231142,762.1574443,89.75099916,14.89314471,14.59536987
-1.517488642,0.020721647,0.50094593,74.80098049,0.295447968,13.89250572,0.310181178,0.369173287,0.178774445,677.7115811,89.19899711,16.81311548,5.75040356
-8.55225321,0.023106593,0.222856401,215.5596424,0.147879345,38.41600145,0.725397934,0.43870877,0.551305999,718.3820264,89.70625514,17.65080186,12.06786012
-10.71808683,0.024883893,0.298920755,315.2720874,0.243852894,21.10629641,0.726451735,0.599053978,0.781900825,772.3977721,93.19672343,11.23055022,13.6750993
-3.432545811,0.008340148,0.289130443,72.86380883,0.443620273,14.91273339,0.342909306,0.331982636,0.674838643,580.5996595,91.64850246,13.21345039,12.92975558
-0.52030324,0.005987432,0.286775347,181.5067662,0.326103867,38.62088638,0.805144769,0.298128141,0.126548033,807.8184476,89.64016764,16.21964197,11.46652981
-4.049874564,0.027916492,0.217845256,156.5886621,0.144770071,21.16586035,0.770315748,0.644659318,0.302136772,831.6551729,90.04825081,16.87571088,6.88629309
-8.185317857,0.023879511,0.435230856,152.6788282,0.329775684,28.91211655,0.601055774,0.266321373,0.690922197,398.4135053,91.00534085,18.00536225,3.685806111
-5.798549526,0.015605276,0.338554188,113.0909394,0.320511763,46.62749735,0.676254423,0.739648269,0.834110713,658.8312616,88.49023431,15.03584149,14.69969928
-6.384275588,0.021239699,0.387158614,210.1587463,0.206586626,42.77738276,0.881197649,0.200710911,0.50957023,782.8646905,92.1336583,13.54836047,15.33496204
-1.459010515,0.018459389,0.256463888,191.0634494,0.3145098,35.86071132,0.711803174,0.698343098,0.1527472,837.931627,86.04698474,12.78670225,6.878707052
-3.198005233,0.009967063,0.50175707,206.5260682,0.287159866,20.85236615,0.874878185,0.462818454,0.816311418,637.0373013,89.58267804,13.55470353,6.558414497
-1.597331515,0.00656645,0.578042536,259.31615,0.341558597,38.25424959,0.433258174,0.560989755,0.827473886,766.0843758,86.73677718,18.95204294,5.377262606
-0.388857184,0.017583514,0.609961474,266.9239719,0.110578326,8.327313183,0.675208139,0.630737092,0.096400675,707.4437071,90.09413442,17.58292253,6.06432344
-3.090198212,0.010544646,0.242085689,239.9261581,0.297584079,47.64514233,0.782473827,0.352492935,0.46547587,869.8119116,90.27760304,16.92048865,11.61603885
-2.142095804,0.008967188,0.271569112,220.8242365,0.183768421,16.87653661,0.888579538,0.653635138,0.474045704,418.2196024,88.7347403,17.50791889,14.07862316
-1.384196519,0.005427346,0.548627226,200.4715977,0.365684806,24.52688625,0.567503052,0.204899923,0.597810552,602.2410234,91.22452198,12.92572915,13.14183705
-5.222795876,0.013865638,0.201401352,215.9727007,0.423907837,33.32257743,0.922421819,0.772260016,0.706365493,779.282204,95.12330204,13.29197826,10.27424871
-3.877659363,0.008623905,0.320098615,219.3035975,0.14668964,44.20668584,0.798750223,0.539686531,0.851884789,708.2009246,86.67182827,15.28509276,11.43269577
-7.678738663,0.013616202,0.224576529,143.2863038,0.130491472,37.89519203,0.594326301,0.382053487,0.833467815,649.9449092,87.23816772,15.7560982,12.0314783
-4.864647885,0.023928588,0.65886337,189.9171832,0.263202537,22.90935814,0.768029263,0.243134168,0.641545336,801.3401303,89.78488502,13.78455913,7.300119046
-1.932070947,0.022219298,0.513298256,156.1457971,0.207596278,10.67923405,0.872565912,0.289729266,0.205070758,760.4150783,86.91355139,15.99663104,3.364222619
-2.751151615,0.019687717,0.511202345,116.189069,0.371772289,15.23309398,0.62702715,0.654212004,0.380084995,779.5040133,92.55586928,14.28128141,4.603776848
-0.41321592,0.019716385,0.6306091,188.9972394,0.15088726,34.3770648,0.860104116,0.704716483,0.092129712,588.3456707,87.13309784,12.29757899,10.34253037
-0.269525822,0.009565594,0.261584631,200.9999614,0.278141103,4.994305932,0.718648993,0.447405459,0.064167716,809.9605536,92.14378022,16.60560983,14.40327477
-1.684640977,0.023888369,0.187660153,80.21720982,0.12624968,33.26089608,0.665833595,0.730576819,0.146519269,816.1240751,88.85468414,17.33496779,14.73155572
-4.091474248,0.015359946,0.208450562,270.4009635,0.151644943,21.0543453,0.640739966,0.44219853,0.461667671,868.2483798,91.44665868,12.54776726,13.79835382
-13.51717807,0.026394072,0.186623495,270.6770026,0.102855309,16.37188901,0.443153875,0.213414108,0.678169897,711.1772656,92.25630902,15.10179619,5.487707086
-2.957909155,0.01469981,0.325083411,263.202319,0.3199197,4.171579402,0.718713464,0.479524293,0.382061663,834.1460836,90.08496772,16.19529498,4.154277272
-1.107393254,0.009116097,0.578745264,140.2598715,0.239716924,38.57910395,0.693237572,0.390584648,0.376189574,621.7534425,89.7028649,11.12670256,10.97422502
-2.367689402,0.013349217,0.439102647,250.2871586,0.222252471,26.55121661,0.344477412,0.703922243,0.455211867,691.2179271,90.70196534,19.5306025,15.91918978
-0.28031111,0.015132228,0.603674409,49.98666033,0.166612514,23.2118282,0.697150933,0.709341291,0.087757007,645.2121889,89.67649408,14.89480312,6.619870072
-6.921753955,0.026108487,0.18204781,195.1220565,0.441943838,23.2278165,0.660930467,0.646756119,0.507826212,597.7313331,92.75703927,15.42610212,4.122346851
-0.936518778,0.015882822,0.297127041,184.7513907,0.223992472,3.228589086,0.717471181,0.702990568,0.156859121,867.3630301,86.46472819,11.78291572,15.91889144
-2.488064622,0.007533678,0.46159945,193.0668253,0.168344451,15.06610979,0.67632163,0.421313715,0.714713498,776.162526,88.9164967,10.3810087,7.976496803
-3.945298923,0.010229654,0.422514627,215.375427,0.118007993,47.13567194,0.678878849,0.318535281,0.771960169,690.3705264,92.6511502,13.81122711,12.91158534
-4.950327264,0.017644826,0.26324875,164.7790788,0.439696293,38.6647724,0.389774657,0.768879224,0.651152173,831.2899235,92.58592857,11.34512389,14.33966851
-2.291584757,0.012399353,0.457726576,253.5066666,0.282992767,27.64034522,0.43456579,0.477170729,0.442497308,577.2720665,89.99812603,18.11177971,6.135365057
-3.803712644,0.01085571,0.49755704,193.7334487,0.295448602,41.44311954,0.814004812,0.563592569,0.839157662,785.1705688,87.27307248,18.02512044,14.8445183
-1.224736695,0.018354053,0.642329439,263.5255302,0.215476784,19.37087739,0.932538371,0.224111677,0.196960424,690.7441987,89.74806351,14.70586709,6.656646279
-2.205374303,0.024350104,0.402365237,190.0671722,0.417240438,36.66108416,0.499410276,0.358415696,0.172747031,744.0292178,95.32923161,11.2495688,15.39853833
-0.603111461,0.013757311,0.610497532,212.566237,0.26369786,43.18134683,0.895452906,0.285975909,0.119427066,552.4444526,90.65098156,14.23826506,6.263798617
-6.566714022,0.022271615,0.191917243,192.4624172,0.173244561,16.84461957,0.435524938,0.595791412,0.505732596,756.7933479,91.81548055,14.05148447,5.058322439
-1.639997502,0.015454593,0.321679823,135.1695143,0.419493616,34.13186372,0.80424672,0.360328889,0.169917904,685.8954267,86.55109235,14.16492594,11.0267947
-8.543042993,0.019761868,0.289226388,249.4032181,0.386560476,42.71764286,0.85322474,0.362524427,0.769226124,746.0612942,88.68638222,14.72603489,3.428756037
-4.740426469,0.026777916,0.272036362,138.6307172,0.401115669,16.69700151,0.379237493,0.508981019,0.355950669,735.2751058,93.12417964,15.69367641,10.32884939
-7.405353034,0.016420127,0.236305882,156.2311414,0.116490852,30.39233491,0.489207489,0.54868205,0.741876213,670.4655028,80.62685663,15.8266963,15.66368147
-5.698974556,0.024815861,0.502979865,70.08923124,0.40647996,24.80400797,0.693576156,0.642066145,0.578393884,612.8523715,86.06153414,16.46364467,6.032809353
-7.546560389,0.025727306,0.35765041,312.2469626,0.353565141,3.838641628,0.778832092,0.713376478,0.740054724,713.8194901,92.47573517,13.99603322,13.26634087
-1.358132667,0.018462932,0.229178181,215.0071868,0.308598705,32.57752505,0.799567887,0.280298957,0.109711053,815.9236356,95.48193651,15.2039978,10.15327328
-1.837411176,0.019152689,0.64396826,104.2896902,0.270932488,29.37328434,0.726733418,0.266318613,0.305879951,755.4705361,87.78950301,13.80016512,8.051776193
-0.537625086,0.011272293,0.204501511,125.787012,0.387224231,2.272491212,0.498335322,0.244591744,0.069298804,796.8230121,96.01656485,12.08802854,5.281403731
-2.621945296,0.010072765,0.473982603,215.643427,0.222144774,40.65731157,0.72713222,0.660224859,0.778028277,608.9716666,82.97115605,15.52623413,11.43222996
-5.340825134,0.02555687,0.43135076,215.8168526,0.228286184,18.86304221,0.746117667,0.625976547,0.532378265,695.6751083,87.6637471,14.04186134,5.518044092
-2.954163067,0.007464161,0.488265527,173.2037802,0.115426527,16.94500909,0.740585112,0.277800259,0.857609537,818.1994833,85.11260473,15.6285725,4.920119956
-1.189937751,0.010962018,0.65805953,263.8453229,0.22689308,26.38470645,0.821844048,0.406169114,0.432082048,823.7301697,91.48895619,18.41915373,10.31820453
-4.520487273,0.022006496,0.219356434,161.9375487,0.249438143,25.31601705,0.571067799,0.52750597,0.371077242,895.1452324,89.592548,17.11426838,2.40551775
-2.345185916,0.014260601,0.538183111,212.6278186,0.380882215,6.374140151,0.883160687,0.606706976,0.443523293,843.4789376,88.29524594,13.75094236,6.799748764
-7.354357633,0.025963761,0.436767539,300.5949651,0.313659501,4.889588406,0.866115428,0.753896247,0.715917988,556.6356376,86.75432276,17.7800318,14.12665394
-3.915344514,0.01149741,0.417647108,174.0532798,0.1634522,32.97266845,0.834677417,0.700416547,0.781930776,536.513568,89.44982844,16.95465997,13.03089832
-0.258975395,0.006738514,0.197910334,189.2044617,0.267117395,39.01106917,0.515100303,0.278692133,0.058972737,821.5381151,92.72606573,16.70475188,15.21247476
-6.512890237,0.026483549,0.318662453,261.8034678,0.12531822,31.98152993,0.961029124,0.532651935,0.509727442,505.2747835,91.77071858,14.36046948,10.98418901
-2.113086069,0.010781684,0.270897442,160.684009,0.392880927,4.605287699,0.639422067,0.587400089,0.351661791,802.2439526,89.19329751,16.90721312,15.67289534
-1.130368768,0.020554864,0.606580232,126.9998315,0.363924049,2.344210288,0.768837783,0.241720654,0.155594384,653.7997957,92.06044302,13.1985038,11.54419975
-2.38356589,0.017759017,0.554705395,286.9884972,0.365815489,20.83088759,0.923143999,0.63345704,0.44177768,737.4893827,83.34876005,14.1832426,9.216581503
-7.769336643,0.026925538,0.238990643,211.6110498,0.27137858,7.474950964,0.786434776,0.654797239,0.557508404,623.5572049,86.27543797,15.71762166,2.012027252
-1.631000645,0.005612514,0.282519093,159.4046069,0.237938748,13.0604513,0.652989236,0.465029702,0.48506299,753.3509138,93.07525624,10.92695642,2.004113672
-7.794833037,0.024634623,0.235082345,206.7177284,0.274500925,22.37561021,0.919007628,0.626474549,0.589671909,834.8680909,89.87156434,14.07283819,3.099696696
-5.34886745,0.026245688,0.480240871,298.9833116,0.39718853,16.02430371,0.923111283,0.334908221,0.492344012,699.0408121,96.08772707,13.89279818,2.185347437
-7.360953545,0.022681731,0.261176439,202.5149336,0.10994609,1.130860943,0.481958704,0.503123739,0.584243455,740.8267617,89.19316787,14.72303511,9.297097148
-0.831183322,0.011647139,0.19345573,280.9663445,0.455295451,29.81594816,0.778063937,0.563288842,0.115329281,722.6964563,93.54164001,18.0528933,9.78957702
-5.832685265,0.021661891,0.382948114,181.9810423,0.464146875,1.256448654,0.425287456,0.66689098,0.661939209,635.0797051,90.55463506,16.332756,13.73453664
-1.233790733,0.013708424,0.236721207,206.7716169,0.466175059,40.04458766,0.823731898,0.793533561,0.250769091,679.6323813,90.21530714,15.48418089,11.81179267
-1.718865684,0.014839951,0.435383217,117.3055027,0.38260041,39.09721329,0.338800339,0.241477311,0.220232964,761.7809667,91.28406703,13.14824449,7.860365518
-1.888062133,0.012376365,0.614338758,267.3855667,0.117366942,17.98676237,0.952414296,0.681895431,0.522309816,652.2206225,89.02114928,17.94650979,8.495913901
-1.795162057,0.006798831,0.329807713,211.7425758,0.438526502,48.97081263,0.843020496,0.563139336,0.567626437,670.3126617,87.08374652,14.75239881,2.745558625
-9.353093288,0.027521485,0.360082997,179.195635,0.395805348,38.75509399,0.790110441,0.208541456,0.5810917,646.8047189,86.76997347,13.31688795,10.35171345
-4.078697321,0.018035728,0.335224054,215.0164743,0.287543798,12.61549912,0.463126014,0.450227408,0.398928068,752.1303445,84.73802212,15.33008098,7.438231826
-2.447750257,0.014575734,0.647836343,140.8967573,0.25496337,17.26064795,0.72853765,0.450185416,0.671835163,621.1387821,93.77860298,15.52296399,9.474702422
-1.520047987,0.020644921,0.586672415,197.6445976,0.200835352,23.53233271,0.552330817,0.637499002,0.322324528,642.1325569,94.39209277,19.15873638,7.30164916
-1.445100055,0.010757256,0.632472346,254.162997,0.393410985,1.24525314,0.565942891,0.58622563,0.489092289,750.7912391,90.566701,13.91984231,4.893833257
-7.63174453,0.026590903,0.474817024,275.9348327,0.120277147,32.42868191,0.675658866,0.437219321,0.691203221,479.1117452,91.63872377,18.74542582,3.902166777
-0.75404905,0.027215523,0.559062394,193.2962422,0.460286291,16.42104418,0.813272929,0.442514439,0.078857734,682.464737,91.73157387,16.54886558,9.779971441
-1.792463147,0.024407868,0.472045637,155.8293907,0.329708634,6.721734889,0.80238548,0.480853469,0.197960512,694.8033822,92.59382022,18.16272415,3.836146616
-1.553018375,0.008948035,0.603662278,226.4514038,0.370736246,37.14375023,0.401972378,0.309490588,0.530332849,551.5724762,89.0166263,14.66581996,9.389442496
-4.939985122,0.013342245,0.333515448,84.18505746,0.351546156,47.56347208,0.650954612,0.383276968,0.613890724,496.5593848,88.13268598,13.72512987,11.56511146
-2.409764179,0.005618805,0.249964404,246.2025814,0.175323501,29.10360185,0.884206036,0.78309841,0.792586873,770.208472,89.9059114,15.51353919,3.707327508
-5.363928311,0.026372894,0.538812249,222.1352982,0.375791969,2.953541004,0.883272707,0.332077342,0.550130392,695.617677,87.86700361,12.75671783,3.021944668
-1.933098764,0.007146071,0.472238508,150.9722127,0.184276978,21.98828915,0.821966781,0.735783716,0.860971539,779.3565104,91.63121458,18.09347653,2.907700885
-1.705113382,0.005129207,0.342751233,220.5382871,0.23886468,36.53487717,0.890849975,0.240084142,0.543980016,586.7690609,91.77808827,17.1461245,15.53471228
-5.155381147,0.014176896,0.39746325,244.9296754,0.358223055,8.525509488,0.531164747,0.24136423,0.653390763,867.8525845,91.3832161,13.06571846,6.530778334
-9.65986495,0.025438323,0.403562973,312.466775,0.305754214,35.49410122,0.77058735,0.362594594,0.811829003,639.0927235,90.59963415,11.41292529,2.566576884
-1.814891956,0.009196936,0.198391517,210.2163534,0.450375743,24.89092112,0.692969335,0.563156946,0.313248838,579.0260489,91.11708599,11.09854882,15.38474284
-11.80453136,0.023848996,0.282216132,211.1343596,0.356644466,28.93991939,0.849893426,0.49817741,0.843944867,704.0246461,94.71688308,11.31844663,13.4936318
-3.101182641,0.018317876,0.414533509,246.6045049,0.189551943,30.75136438,0.417595833,0.635452311,0.395460897,784.6361616,91.17134336,17.55231794,10.40536041
-1.116347433,0.007663645,0.634813976,127.909863,0.433460226,15.10018458,0.519234068,0.430126913,0.50009911,783.5442608,88.74626659,10.64270062,2.207026409
-6.453037315,0.026182888,0.528930277,285.4392585,0.206808758,46.46393921,0.413332466,0.507735241,0.74803968,710.4537734,88.13225655,11.7569844,12.08950271
-10.08696663,0.018294349,0.216224907,173.8837994,0.377630706,20.75639065,0.473343683,0.312588241,0.852129544,613.1714623,86.09869773,14.37244107,14.26279234
-1.486616772,0.027961892,0.479590018,281.7769562,0.166886257,8.861250161,0.818729649,0.323836124,0.127755962,816.4230622,92.79544842,18.16728412,15.09085032
-6.924408673,0.02673596,0.500389384,81.61776598,0.217897028,30.74214814,0.620318693,0.614083528,0.757347593,711.9630841,93.87799867,19.19196614,2.009051673
-2.07023539,0.013960671,0.19943851,210.3096072,0.353468493,43.09618438,0.485805336,0.39068342,0.205217189,604.823652,90.53729438,13.89458079,13.65944706
-3.414788212,0.015657767,0.633178374,105.0713499,0.142909544,28.48632597,0.486270823,0.275570245,0.656483493,479.2246089,89.5973834,14.81336119,8.731802047
-1.609911989,0.022254329,0.517198086,239.7254109,0.179129933,29.52892081,0.858213354,0.409718246,0.203963355,647.9646073,87.87499586,14.98560711,4.007597267
-5.593909087,0.024199784,0.447257581,204.0683927,0.381327471,2.798090518,0.73107129,0.51972264,0.582168299,755.3959729,87.72722521,12.28597867,3.589866376
-5.337802118,0.023802756,0.464144166,200.9673221,0.433495557,30.79088208,0.781317405,0.517414989,0.631296378,848.7794276,91.85731843,15.87130995,13.50341895
-8.392643617,0.019993881,0.461076861,190.0239703,0.344679407,44.00979456,0.571678215,0.247014604,0.856446519,626.9184202,88.57207102,17.3404125,11.73504187
-0.590734426,0.021285802,0.611321918,251.8680811,0.449129128,41.60164653,0.810301809,0.273428185,0.074845339,687.0843361,86.4729833,11.14322231,7.107289331
-2.881854653,0.016451713,0.586236491,240.5876735,0.334942375,42.57043981,0.638755536,0.777630709,0.716891624,655.6970536,94.76912094,14.43170172,5.613895261
-8.178365108,0.027843711,0.380205596,150.411202,0.28749167,35.69302602,0.770545615,0.682896377,0.739331092,764.7238228,92.07471775,16.37305267,14.81982206
-0.240222289,0.02405856,0.504303916,166.6168655,0.327357522,2.03607551,0.372698608,0.463149479,0.03389601,746.6052337,93.3236782,18.90966275,6.025179833
-4.806303404,0.025333817,0.318024475,271.9849238,0.172669219,31.77161642,0.637782002,0.575954384,0.409905216,712.4085347,86.30842849,14.97922805,12.25571048
-1.919559132,0.007301893,0.583821679,266.3370321,0.274289053,17.33065911,0.749507237,0.470842269,0.76134269,909.3470113,89.36975643,12.13073539,2.313423364
-4.044997349,0.013233578,0.416627362,189.6277624,0.350311327,40.72418288,0.520625385,0.474930391,0.613345861,653.079263,90.6637222,15.66418993,13.18264164
-4.761155208,0.027294168,0.463350875,244.9510594,0.264998685,36.15323663,0.706517771,0.477620713,0.455179576,820.4246198,81.46478373,13.07384247,12.65174377
-1.223232678,0.019469351,0.518642951,145.9170701,0.440800164,19.76973794,0.337840132,0.763974648,0.223584101,674.6359891,84.97604924,15.28172951,6.293162716
-9.328118152,0.02432952,0.317959768,258.5941381,0.120327518,9.838181738,0.474811954,0.73718887,0.824515809,490.5604931,97.06407367,14.54954532,8.15166415
-2.393958994,0.018046455,0.607786271,205.3660196,0.344941228,1.043979507,0.931678943,0.345031731,0.413851069,625.2991862,91.18021747,16.58966733,5.468365269
-0.646985193,0.014120851,0.62616657,141.0634092,0.315063039,43.71915033,0.704024514,0.566668916,0.170842284,714.9181793,88.42709388,14.0776539,7.002388423
-2.633112932,0.008572033,0.52736213,372.4802319,0.19022456,41.65802142,0.707737527,0.549165693,0.828220218,692.5173499,91.54635835,15.52218014,14.48729214
-2.982772727,0.011947639,0.371344036,330.0251031,0.156728435,4.14260323,0.830016241,0.641454099,0.566357313,595.2292541,91.44729708,13.86889732,15.83790086
-2.986979495,0.013799701,0.470231698,259.1260666,0.443031877,38.59688474,0.854650486,0.427190173,0.470399835,809.0240518,85.65444214,14.3089807,13.40396632
-0.496885762,0.009307781,0.596875005,245.9614669,0.405971703,20.44486101,0.573162828,0.681682868,0.278311696,492.5558996,96.4551612,13.92275912,12.79293871
-3.67560304,0.024839966,0.651318502,232.6978296,0.353414579,49.07520472,0.875153488,0.234160204,0.446156003,741.8960757,89.88832102,17.61500487,7.834480212
-0.052858829,0.007983708,0.620872656,191.588538,0.158142789,20.55956333,0.848955873,0.409757658,0.044109596,802.2894838,89.99741879,15.2103268,7.093644086
-1.143527635,0.006847244,0.520087339,157.5631913,0.446039857,31.3857249,0.777826559,0.381230186,0.399015407,512.3393908,90.41539815,16.68566427,15.62463593
-1.557582046,0.005605449,0.540751668,194.1482465,0.398132625,4.291044923,0.954590685,0.259687852,0.654101374,747.0332533,85.77983978,15.31714277,8.566662453
-1.347715494,0.017289922,0.54543269,249.4203129,0.238976907,23.15481525,0.44240968,0.322597568,0.204346423,516.9624034,85.40973887,19.33765647,9.497849125
-0.224563954,0.008473505,0.661812156,215.3913798,0.229590284,12.75542023,0.615038132,0.334929495,0.10534776,520.5106265,91.86148866,14.90067326,10.10025783
-6.518621213,0.022611483,0.391458771,213.6311906,0.416050496,33.5899756,0.914929615,0.569768002,0.741279802,585.6388909,92.3557466,17.60910689,3.701369143
-1.338008527,0.017958521,0.666022259,202.5698128,0.133688799,19.86239162,0.515366311,0.386058342,0.298136443,715.9687122,93.59846325,13.3994308,6.057077972
-0.159791589,0.011712266,0.296343063,205.3490447,0.392745018,3.850044799,0.959990538,0.599506352,0.039315109,434.2930207,90.81961336,18.08919332,4.076165789
-1.959431055,0.005682918,0.365424399,314.6465621,0.284137822,20.40549973,0.742440526,0.435679865,0.649687613,839.5767762,86.72410151,13.58927993,4.028276693
-2.173542688,0.005894381,0.350976516,167.9564849,0.427007097,1.885625292,0.802450354,0.388553847,0.71860843,658.8955979,92.41585978,16.81053768,6.243710202
-4.883428598,0.022585763,0.516425903,214.4325094,0.368864363,2.939762907,0.444106509,0.604393925,0.672363818,636.6496278,91.96593087,13.14599278,4.006593057
-1.271444343,0.019405348,0.484669619,199.0514623,0.184268814,43.32635151,0.67846288,0.549045497,0.184822504,791.4528406,86.45538758,10.98816695,11.03544781
-5.697762966,0.01944394,0.347323329,254.5116975,0.118850457,34.89630588,0.356444226,0.70525286,0.856110298,772.6078537,87.57993081,13.10623799,14.25358564
-1.744672744,0.022986874,0.498299478,219.8430495,0.404798495,11.03763703,0.875183226,0.657705856,0.201426205,645.9783515,90.50679417,13.18447416,6.546379935
-3.199044606,0.014289657,0.553955681,287.4301667,0.266307496,48.64739811,0.574192963,0.776842376,0.735313468,506.1099418,90.78489259,16.70882655,14.69008308
-7.557133889,0.018976471,0.386459036,242.088416,0.450607471,4.792922386,0.983432097,0.641385677,0.816213104,780.2238182,91.97069277,12.95343974,4.782034272
-0.334265752,0.022727845,0.5725692,96.9711569,0.374624906,10.79052169,0.710542712,0.414250789,0.046147364,682.1551465,85.1761446,13.4090778,13.58880376
-1.952774425,0.007856816,0.476946696,258.3363289,0.276815116,16.85569657,0.899775996,0.243622832,0.497558586,889.053184,89.05358079,16.87497264,4.575111436
-0.767889882,0.015317079,0.328282087,234.6675839,0.36272331,37.23591308,0.599776716,0.593180339,0.125994338,615.9112217,90.56306415,16.49534858,13.99595494
-3.768532569,0.018960715,0.242367957,334.9769526,0.271877258,17.05107528,0.72767324,0.612969459,0.427574229,752.8648334,87.99286138,14.64289659,6.634087795
-4.744230303,0.014670472,0.345015893,175.7734862,0.25414704,24.61609354,0.878420712,0.612696701,0.829169648,568.0329105,87.57549007,14.80077825,12.3996918
-3.591265549,0.016378,0.382232973,197.2480837,0.213885955,26.42904493,0.746709391,0.268405573,0.387307576,665.0709833,86.2097815,17.98269373,4.916452662
-7.945231293,0.027782089,0.352497377,98.74549246,0.444962949,14.85358581,0.848607876,0.743133209,0.590394705,795.412431,88.60509516,18.27380308,6.780865408
-3.222598064,0.01474788,0.351861335,127.2892786,0.277551552,18.3262676,0.491716957,0.531730681,0.477451453,798.1881556,87.78277345,16.78952862,6.516983453
-2.750673945,0.024346567,0.53112639,200.1737275,0.314009707,7.134444836,0.627530531,0.370622252,0.316687179,724.8495147,93.3812313,14.06881533,9.073403877
-0.285211393,0.009507117,0.434016711,194.0035338,0.10353328,10.0349782,0.694268397,0.629978798,0.099145946,663.9088079,89.96572716,18.24677089,9.53714746
-1.224033512,0.008549064,0.398393898,272.5973464,0.352841119,4.42066835,0.669901342,0.724818349,0.489437245,693.3402136,87.8261098,10.92389005,13.21517785
-3.070298398,0.018108067,0.546681027,144.6707628,0.30326926,33.78471232,0.89715327,0.641368828,0.604494362,678.7264169,88.10735733,18.54540006,9.380946457
-2.625487791,0.010326236,0.596199863,232.468977,0.427647986,26.91493781,0.615040527,0.265534447,0.704222072,711.5825944,89.55506501,14.96664259,11.91354584
-5.84156629,0.024309703,0.360110071,121.4898406,0.276437451,10.29290746,0.733816691,0.790921191,0.634488635,819.3256486,88.76030477,15.8963342,5.786740873
-1.586156306,0.015893434,0.627472718,125.8550448,0.246418936,38.82662114,0.805484707,0.629961848,0.472670842,626.9055926,90.06618878,13.8273498,13.30165151
-4.555830108,0.018902264,0.309997325,126.0741518,0.204501093,15.60620952,0.616766873,0.356710652,0.450173452,503.9891312,91.15910269,12.94746116,11.85742959
-3.438063534,0.006757591,0.254010936,209.273052,0.193755308,17.55548816,0.654839133,0.254559322,0.77432302,704.646544,93.47850165,16.78055219,15.5433386
-1.35184848,0.006499995,0.480667242,277.7948237,0.284044036,21.63080866,0.569526868,0.253162971,0.435640563,652.510295,88.78750801,15.02288935,9.802159126
-2.169946972,0.007566626,0.364153338,198.7927722,0.340591113,40.51366197,0.579006369,0.710351342,0.716727073,634.9510547,87.03564269,15.67401988,11.90995444
-1.301231426,0.022484333,0.620855741,172.962939,0.104405874,25.16586106,0.6244152,0.781575366,0.273084383,536.0077413,87.76887859,14.21576652,14.79288209
-0.316288914,0.016249302,0.325756897,240.19086,0.156521709,43.65925997,0.589529738,0.313432567,0.035008384,730.760192,91.02153091,16.57174872,13.32114805
-6.21685445,0.02163418,0.58485564,211.3473552,0.234881465,7.236863256,0.821274755,0.276593256,0.804988631,791.2195316,89.5532056,15.10170584,6.491391739
-4.561282419,0.020705324,0.584787423,186.0304246,0.160828249,26.38970373,0.912282955,0.49633059,0.733565664,653.5579284,92.9005638,13.53541814,14.61524918
-2.474587083,0.014864295,0.6253113,204.8141923,0.237172123,36.5884945,0.781136381,0.715827351,0.59302459,690.4195168,83.67939263,16.17358014,9.466643002
-5.094675905,0.0131671,0.190884851,183.6059041,0.240275443,45.90646652,0.720951528,0.5105562,0.619830568,834.156454,85.95150552,17.17139403,10.50641617
-1.920880123,0.010835428,0.493509221,104.6230551,0.309852779,47.96642161,0.797927378,0.754619095,0.551616276,700.6898114,90.01273569,12.87835638,11.3267982
-1.143299179,0.008901373,0.404091471,185.822548,0.157048345,13.81694858,0.657799536,0.712553821,0.362952407,846.5580762,88.74909045,13.37151084,5.0468605
-3.939862418,0.021435884,0.507782192,225.900744,0.382750222,38.47502265,0.718105798,0.419585676,0.426282051,732.8048697,89.57162753,12.58392668,15.61724244
-9.5140414,0.026441891,0.341339636,92.90440593,0.160966227,23.54674414,0.724813392,0.468769734,0.654450482,625.5663643,87.03637848,13.46367233,4.253146957
-6.475488717,0.018214356,0.298366484,166.952982,0.385110143,7.647587131,0.692179082,0.722626312,0.66759516,473.6609542,88.72022558,13.91061553,10.55738165
